candle_end_time,open,high,low,close,amount,info
2017-04-12,3514.570,3523.100,3498.000,3509.440,181824537.000,
2017-04-13,3500.280,3518.440,3496.570,3514.570,129981813.000,
2017-04-14,3516.810,3517.470,3476.950,3486.500,135474078.000,
2017-04-17,3475.740,3480.570,3453.680,3479.940,117164961.000,
2017-04-18,3474.890,3489.080,3462.630,3462.740,110927823.000,
2017-04-19,3452.990,3459.350,3418.510,3445.880,121349264.000,
2017-04-20,3444.520,3465.610,3440.720,3461.550,114184208.000,
2017-04-21,3461.390,3475.560,3449.540,3466.790,104419110.000,
2017-04-24,3458.230,3458.230,3403.980,3431.260,114660791.000,
2017-04-25,3427.730,3449.670,3422.650,3440.970,94072148.000,
2017-04-26,3440.250,3466.570,3439.150,3445.180,111940029.000,
2017-04-27,3435.100,3449.270,3399.540,3446.720,123298425.000,
2017-04-28,3439.570,3439.900,3417.240,3439.750,101632351.000,
2017-05-02,3427.920,3436.310,3418.670,3426.580,92797462.000,
2017-05-03,3421.760,3432.220,3403.080,3413.130,91669624.000,
2017-05-04,3404.940,3421.400,3391.280,3404.390,103482075.000,
2017-05-05,3393.480,3395.450,3366.560,3382.550,109895333.000,
2017-05-08,3369.110,3374.160,3339.570,3358.810,123749287.000,
2017-05-09,3342.600,3358.050,3327.590,3352.530,76771668.000,
2017-05-10,3350.650,3369.430,3336.000,3337.700,92082628.000,
2017-05-11,3322.950,3359.600,3312.890,3356.650,109252890.000,
2017-05-12,3350.940,3387.270,3349.170,3385.380,93386466.000,
2017-05-15,3391.590,3406.580,3391.590,3399.190,82977611.000,
2017-05-16,3390.930,3428.850,3373.550,3428.650,105242416.000,
2017-05-17,3423.190,3433.970,3408.150,3409.970,99736837.000,
2017-05-18,3387.670,3409.930,3383.940,3398.110,85759589.000,
2017-05-19,3395.230,3405.940,3392.380,3403.850,71473525.000,
2017-05-22,3400.590,3424.180,3391.170,3411.240,92539559.000,
2017-05-23,3405.030,3434.770,3401.530,3424.190,116911033.000,
2017-05-24,3409.720,3424.170,3383.890,3424.170,83553161.000,
2017-05-25,3414.400,3490.420,3413.220,3485.660,130721631.000,
2017-05-26,3479.620,3498.310,3473.040,3480.430,103241153.000,
2017-05-31,3495.070,3515.080,3474.920,3492.880,104829744.000,
2017-06-01,3485.220,3499.810,3476.430,3497.740,103127724.000,
2017-06-02,3491.590,3498.120,3470.200,3486.510,82668010.000,
2017-06-05,3480.170,3484.120,3462.310,3468.750,79738152.000,
2017-06-06,3464.380,3492.880,3460.450,3492.880,64089388.000,
2017-06-07,3493.880,3537.090,3491.130,3533.870,104419968.000,
2017-06-08,3531.240,3562.270,3528.180,3560.980,90224905.000,
2017-06-09,3561.240,3590.890,3560.630,3576.170,101188265.000,
2017-06-12,3570.220,3603.690,3565.900,3574.390,90381167.000,
2017-06-13,3569.160,3584.410,3559.210,3582.270,75177138.000,
2017-06-14,3571.250,3571.250,3530.270,3535.300,83810783.000,
2017-06-15,3530.750,3542.280,3508.950,3528.790,82632535.000,
2017-06-16,3522.970,3536.140,3514.390,3518.760,76452707.000,
2017-06-19,3520.060,3554.910,3520.060,3553.670,79797141.000,
2017-06-20,3560.790,3563.700,3539.510,3546.490,80509559.000,
2017-06-21,3567.130,3587.990,3545.570,3587.960,87859824.000,
2017-06-22,3583.560,3635.530,3581.340,3590.340,135526987.000,
2017-06-23,3583.440,3623.240,3569.320,3622.880,105129134.000,
2017-06-26,3627.020,3671.940,3627.020,3668.090,134637995.000,
2017-06-27,3665.580,3676.530,3648.760,3674.720,97558702.000,
2017-06-28,3664.160,3672.190,3644.030,3646.170,97920858.000,
2017-06-29,3649.250,3669.130,3644.730,3668.830,85589498.000,
2017-06-30,3654.730,3669.760,3646.230,3666.800,81510028.000,
2017-07-03,3667.230,3667.600,3633.780,3650.850,88820860.000,
2017-07-04,3646.830,3646.850,3611.690,3619.980,95071413.000,
2017-07-05,3611.900,3660.730,3610.460,3659.680,88232425.000,
2017-07-06,3654.560,3666.770,3629.560,3660.100,102379245.000,
2017-07-07,3647.640,3657.110,3631.870,3655.930,103735497.000,
2017-07-10,3647.940,3667.850,3641.530,3653.690,120591910.000,
2017-07-11,3646.880,3701.210,3645.990,3670.810,118760826.000,
2017-07-12,3672.630,3691.580,3640.590,3658.820,122287792.000,
